1167.000000000,0.879006863,0.178942904
1521.000000000,1.079761386,0.376856863
1139.000000000,1.072931886,0.801750362
1445.000000000,1.177782059,0.757710993
1156.000000000,0.956096292,0.373221248
1483.000000000,1.138540864,0.552364349
1342.000000000,1.117699623,0.886658788
1268.000000000,1.095786095,0.831062078
1073.000000000,0.550218821,0.033064313
970.000000000,0.499191970,0.001145121
1471.000000000,1.040851831,0.702819705
1347.000000000,1.025041223,0.629662633
1463.000000000,0.988920033,0.519211411
1647.000000000,1.013786912,0.174382985
1392.000000000,1.100677371,0.570811927
677.000000000,1.291732430,1.046670675
1479.000000000,1.044379711,0.486277044
1367.000000000,1.113922119,0.361412078
882.000000000,1.075640321,0.831725419
1090.000000000,1.118981481,0.677066863
772.000000000,0.646450400,0.000598020
538.000000000,0.529266357,0.179352015
751.000000000,0.932372868,0.642520666
898.000000000,1.018234253,0.426739544
833.000000000,1.095467687,0.774472535
1207.000000000,0.959428072,0.384757817
1336.000000000,0.848863065,0.431607693
1246.000000000,0.880850375,0.542828977
671.000000000,1.256057024,0.065481454
472.000000000,0.562011182,0.404215008
1482.000000000,1.134285212,0.725699008
1564.000000000,1.192013621,0.356404960
1457.000000000,0.894100666,0.141807035
929.000000000,1.082251430,0.010636291
1317.000000000,0.942590892,0.115674280
1284.000000000,0.897603571,0.013332055
1742.000000000,1.210175037,0.859974027
904.000000000,1.054158330,0.988698840
1302.000000000,1.067139030,0.585075080
1442.000000000,1.158778906,0.725859761
1330.000000000,0.876222730,0.057545416
1178.000000000,0.879229128,0.050185520
2034.000000000,1.012061596,0.470054328
1697.000000000,0.928693831,0.001582212
1386.000000000,1.146138310,0.737354279
1363.000000000,1.133779168,0.725977182
865.000000000,1.233533025,0.681314230
1108.000000000,1.276745200,0.720267832
1337.000000000,1.094258308,0.256146133
823.000000000,0.981695831,0.454369783
910.000000000,0.735739827,0.186832115
1780.000000000,1.040198088,0.352737755
1770.000000000,1.203380823,0.711758196
1382.000000000,1.150314689,0.816302240
1044.000000000,1.111192226,0.967250705
1491.000000000,1.186470509,0.850967228
1508.000000000,0.961353958,0.025117498
1296.000000000,0.788176894,0.037824355
1073.000000000,0.828935981,0.322374731
2063.000000000,0.921852767,0.025738737
1682.000000000,1.089184880,0.424118280
927.000000000,1.108231425,0.465814620
744.000000000,1.150878072,1.032880187
1091.000000000,1.145917773,0.439375043
2032.000000000,1.195370913,0.581492841
