-2.328348,-2.030081,3.887751,0.830862,-0.106981,-0.546098
3.592909,7.240986,-1.431251,-0.668968,-0.743163,0.013846
2.034774,-4.782649,-3.917823,-0.363991,0.583632,0.725868
-5.440784,7.031856,1.178637,0.970294,-0.134167,-0.201317
5.462754,-1.125430,-0.236807,-0.998255,0.006020,0.058747
-6.154291,-1.703283,0.102703,0.962136,0.188114,-0.197248
1.122279,-1.812394,5.419957,-0.199808,-0.099831,-0.974736
-1.303052,-2.268390,-5.434240,0.001160,-0.056126,0.998423
0.144664,-8.097012,-0.423039,-0.003044,0.999702,0.024236
3.099423,7.426089,1.848426,-0.590070,-0.797190,-0.127695
-4.681609,-3.935750,-1.951219,0.910849,0.121597,0.394422
-4.212224,3.341710,-1.186421,0.700302,-0.713846,0.000928
4.755112,-1.278863,-0.556501,-0.864526,0.489059,0.115826
-0.042973,2.979862,7.995804,0.008609,0.046996,-0.998858
5.646681,5.578241,-0.324639,-0.996717,0.033928,0.073509
-0.739642,11.513820,0.484782,0.104889,-0.993105,-0.052350
4.567873,-1.503519,-2.904475,-0.835136,0.006019,0.550010
1.098217,8.752056,5.034193,-0.191014,-0.460924,-0.866639
-0.739863,11.115278,2.386292,0.113899,-0.931734,-0.344817
-3.009501,1.393753,4.662939,0.554804,0.085692,-0.827556
0.609435,2.711733,1.116784,0.000239,-0.977904,-0.209054
-6.637414,-2.350970,-0.210443,0.999991,-0.003164,0.002853
-4.258709,1.034714,0.971523,0.776318,-0.609490,-0.160785
4.156897,1.393785,-3.533228,-0.749352,0.085685,0.656605
1.551959,7.260469,5.437566,-0.254080,-0.196706,-0.946969
-1.488211,8.751882,-4.721671,0.267906,-0.460889,0.846054
-4.977224,8.758673,-0.520698,0.878899,-0.462247,0.117749
2.448693,-2.504477,6.171465,-0.000001,-0.000006,-1.000000
-1.303043,-8.013849,0.391650,0.001158,0.997463,-0.071173
-2.374472,4.171732,4.964949,0.427448,-0.249043,-0.869060
-1.588650,-7.922431,1.062280,0.000724,0.981016,-0.193926
-3.949496,6.886669,-1.431205,0.731403,-0.681805,0.013856
-5.384580,4.160371,0.519488,0.965789,-0.246752,-0.079784
6.533869,0.626934,1.458541,-0.801795,-0.593466,-0.070161
0.046882,2.979821,7.995803,-0.008577,0.047004,-0.998858
-2.217835,-4.045658,-4.730041,0.415544,0.193267,0.888803
-0.270938,3.194288,-6.698365,0.004841,0.000594,0.999988
-2.018147,0.114910,-7.308472,0.121564,-0.122127,0.985042
-0.528627,-1.446796,-5.322754,-0.007802,-0.209060,0.977872
1.968375,-7.887736,1.131830,-0.000000,0.978018,-0.208522
1.527129,-7.929537,1.622039,0.124209,0.986896,-0.102997
1.847989,7.755038,-0.607310,-0.255454,-0.962040,0.096035
-2.135519,11.115459,-0.970108,0.324889,-0.931770,0.162024
2.254137,-7.916312,1.746930,-0.423028,0.850297,-0.313116
-1.303047,-6.636063,-3.637584,0.001159,0.742112,0.670275
-0.478144,-5.561971,-4.558483,-0.007809,0.547495,0.836773
-0.528582,-1.449317,5.318015,-0.007811,-0.208578,-0.977974
-3.724585,-1.278859,3.018534,0.690789,0.489058,-0.532572
-4.345658,1.027416,0.346704,0.791398,-0.609524,-0.046575
1.676654,-6.605786,-3.637706,-0.000000,0.741609,0.670833
-4.820086,-1.125434,2.538667,0.893805,0.006016,-0.448416
-1.827838,-5.934882,-3.237597,0.117199,0.976746,0.179534
-0.528574,-2.906795,5.429220,-0.007813,0.056118,-0.998394
3.116391,7.411048,1.863921,-0.590069,-0.797191,-0.127693
0.418036,-1.503551,5.516231,-0.072582,0.006027,-0.997344
-4.807972,3.208712,2.524769,0.884120,0.136572,-0.446855
-0.316367,-2.722532,-5.321808,0.066796,0.003861,0.997759
0.609448,-2.272471,-5.409953,0.000236,-0.056116,0.998424
-1.664692,4.156424,5.260292,0.304270,-0.249466,-0.919340
0.349067,-4.784476,4.565979,-0.058911,0.583997,-0.809615
-5.306932,-3.887340,0.447411,0.984013,0.165451,-0.065920
-2.708565,-7.916829,-0.235632,0.522538,0.850401,0.061426
-6.386062,-1.413988,-3.260361,0.975514,0.126735,0.179753
