0.000000,0.000000,0.000000,inf
0.000000,0.000000,1.000000,inf
0.000000,0.000000,2.000000,inf
0.000000,0.000000,3.000000,inf
0.000000,0.000000,4.000000,inf
0.000000,0.000000,5.000000,inf
0.000000,0.000000,6.000000,inf
0.000000,0.000000,7.000000,inf
0.000000,0.000000,8.000000,inf
0.000000,0.000000,9.000000,inf
0.000000,0.000000,10.000000,inf
0.000000,0.000000,11.000000,inf
0.000000,0.000000,12.000000,inf
0.000000,0.000000,13.000000,inf
0.000000,0.000000,14.000000,inf
0.000000,0.000000,15.000000,inf
0.000000,0.000000,16.000000,inf
0.000000,0.000000,17.000000,inf
0.000000,0.000000,18.000000,inf
0.000000,0.000000,19.000000,inf
0.000000,0.000000,20.000000,inf
0.000000,0.000000,21.000000,inf
0.000000,0.000000,22.000000,inf
0.000000,0.000000,23.000000,inf
0.000000,0.000000,24.000000,inf
0.000000,0.000000,25.000000,inf
0.000000,0.000000,26.000000,inf
0.000000,0.000000,27.000000,inf
0.000000,0.000000,28.000000,inf
0.000000,0.000000,29.000000,inf
0.000000,0.000000,30.000000,inf
0.000000,0.000000,31.000000,inf
0.000000,0.000000,32.000000,inf
0.000000,1.000000,0.000000,inf
0.000000,1.000000,1.000000,inf
0.000000,1.000000,2.000000,1.934398
0.000000,1.000000,3.000000,2.796663
0.000000,1.000000,4.000000,2.318385
0.000000,1.000000,5.000000,2.276296
0.000000,1.000000,6.000000,1.031309
0.000000,1.000000,7.000000,1.775341
0.000000,1.000000,8.000000,2.524346
0.000000,1.000000,9.000000,1.804977
0.000000,1.000000,10.000000,1.452770
0.000000,1.000000,11.000000,1.053490
0.000000,1.000000,12.000000,0.925023
0.000000,1.000000,13.000000,1.421985
0.000000,1.000000,14.000000,1.934035
0.000000,1.000000,15.000000,2.279266
0.000000,1.000000,16.000000,2.321254
0.000000,1.000000,17.000000,2.243094
0.000000,1.000000,18.000000,2.123064
0.000000,1.000000,19.000000,1.966819
0.000000,1.000000,20.000000,2.243658
0.000000,1.000000,21.000000,1.446207
0.000000,1.000000,22.000000,1.377909
0.000000,1.000000,23.000000,1.549094
0.000000,1.000000,24.000000,1.114035
0.000000,1.000000,25.000000,1.851165
0.000000,1.000000,26.000000,1.217187
0.000000,1.000000,27.000000,0.798141
0.000000,1.000000,28.000000,1.726714
0.000000,1.000000,29.000000,2.127666
0.000000,1.000000,30.000000,0.955075
0.000000,1.000000,31.000000,1.685775
0.000000,1.000000,32.000000,1.510100
0.000000,2.000000,0.000000,inf
0.000000,2.000000,1.000000,1.553861
0.000000,2.000000,2.000000,inf
0.000000,2.000000,3.000000,2.821846
0.000000,2.000000,4.000000,2.045893
0.000000,2.000000,5.000000,1.999614
0.000000,2.000000,6.000000,1.323987
0.000000,2.000000,7.000000,1.523277
0.000000,2.000000,8.000000,2.276038
0.000000,2.000000,9.000000,1.630648
0.000000,2.000000,10.000000,1.219796
0.000000,2.000000,11.000000,0.791538
0.000000,2.000000,12.000000,0.761627
0.000000,2.000000,13.000000,1.545059
0.000000,2.000000,14.000000,1.586637
0.000000,2.000000,15.000000,2.207964
0.000000,2.000000,16.000000,2.114420
0.000000,2.000000,17.000000,2.042281
0.000000,2.000000,18.000000,1.816308
0.000000,2.000000,19.000000,1.948698
0.000000,2.000000,20.000000,2.060242
0.000000,2.000000,21.000000,1.001768
0.000000,2.000000,22.000000,1.268088
0.000000,2.000000,23.000000,1.417754
0.000000,2.000000,24.000000,0.822323
0.000000,2.000000,25.000000,1.691607
0.000000,2.000000,26.000000,1.040076
0.000000,2.000000,27.000000,1.290715
0.000000,2.000000,28.000000,1.478058
0.000000,2.000000,29.000000,2.051543
0.000000,2.000000,30.000000,1.127300
0.000000,2.000000,31.000000,1.784743
0.000000,2.000000,32.000000,1.172901
0.000000,3.000000,0.000000,inf
0.000000,3.000000,1.000000,1.818918
0.000000,3.000000,2.000000,2.139987
0.000000,3.000000,3.000000,inf
0.000000,3.000000,4.000000,2.565953
0.000000,3.000000,5.000000,2.580117
0.000000,3.000000,6.000000,0.980353
0.000000,3.000000,7.000000,2.592301
0.000000,3.000000,8.000000,2.706271
0.000000,3.000000,9.000000,2.633742
0.000000,3.000000,10.000000,2.476520
0.000000,3.000000,11.000000,2.024371
0.000000,3.000000,12.000000,1.895013
0.000000,3.000000,13.000000,1.379246
0.000000,3.000000,14.000000,2.281740
0.000000,3.000000,15.000000,2.066034
0.000000,3.000000,16.000000,2.191472
0.000000,3.000000,17.000000,2.180465
0.000000,3.000000,18.000000,3.062111
0.000000,3.000000,19.000000,1.637764
0.000000,3.000000,20.000000,1.681097
0.000000,3.000000,21.000000,2.480274
0.000000,3.000000,22.000000,1.875427
0.000000,3.000000,23.000000,2.096766
0.000000,3.000000,24.000000,2.084030
0.000000,3.000000,25.000000,2.109394
0.000000,3.000000,26.000000,1.979272
0.000000,3.000000,27.000000,1.526758
0.000000,3.000000,28.000000,2.518329
0.000000,3.000000,29.000000,2.090289
0.000000,3.000000,30.000000,1.375010
0.000000,3.000000,31.000000,1.895431
0.000000,3.000000,32.000000,2.492584
0.000000,4.000000,0.000000,inf
0.000000,4.000000,1.000000,2.872004
0.000000,4.000000,2.000000,2.834917
0.000000,4.000000,3.000000,3.072576
0.000000,4.000000,4.000000,inf
0.000000,4.000000,5.000000,0.760631
0.000000,4.000000,6.000000,2.643143
0.000000,4.000000,7.000000,1.427188
0.000000,4.000000,8.000000,2.804628
0.000000,4.000000,9.000000,1.375218
0.000000,4.000000,10.000000,1.840542
0.000000,4.000000,11.000000,2.366225
0.000000,4.000000,12.000000,2.435576
0.000000,4.000000,13.000000,2.256184
0.000000,4.000000,14.000000,2.810943
0.000000,4.000000,15.000000,2.845368
0.000000,4.000000,16.000000,1.073438
0.000000,4.000000,17.000000,1.068774
0.000000,4.000000,18.000000,2.530881
0.000000,4.000000,19.000000,2.134174
0.000000,4.000000,20.000000,2.472556
0.000000,4.000000,21.000000,2.356627
0.000000,4.000000,22.000000,2.176172
0.000000,4.000000,23.000000,1.925758
0.000000,4.000000,24.000000,2.471098
0.000000,4.000000,25.000000,2.529447
0.000000,4.000000,26.000000,2.297175
0.000000,4.000000,27.000000,2.829367
0.000000,4.000000,28.000000,1.435948
0.000000,4.000000,29.000000,1.689051
0.000000,4.000000,30.000000,2.611406
0.000000,4.000000,31.000000,1.942249
0.000000,4.000000,32.000000,1.763054
0.000000,5.000000,0.000000,inf
0.000000,5.000000,1.000000,2.873837
0.000000,5.000000,2.000000,2.841677
0.000000,5.000000,3.000000,3.077004
0.000000,5.000000,4.000000,2.421233
0.000000,5.000000,5.000000,inf
0.000000,5.000000,6.000000,2.658514
0.000000,5.000000,7.000000,1.444387
0.000000,5.000000,8.000000,2.815415
0.000000,5.000000,9.000000,1.391780
0.000000,5.000000,10.000000,1.854424
0.000000,5.000000,11.000000,2.505899
0.000000,5.000000,12.000000,2.442791
0.000000,5.000000,13.000000,2.264917
0.000000,5.000000,14.000000,2.820542
0.000000,5.000000,15.000000,2.858577
0.000000,5.000000,16.000000,1.165114
0.000000,5.000000,17.000000,1.138182
0.000000,5.000000,18.000000,2.575093
0.000000,5.000000,19.000000,2.165523
0.000000,5.000000,20.000000,2.495901
0.000000,5.000000,21.000000,2.379861
0.000000,5.000000,22.000000,2.080338
0.000000,5.000000,23.000000,1.943616
0.000000,5.000000,24.000000,2.630661
0.000000,5.000000,25.000000,2.557726
0.000000,5.000000,26.000000,2.354618
0.000000,5.000000,27.000000,2.828654
0.000000,5.000000,28.000000,1.448393
0.000000,5.000000,29.000000,1.730367
0.000000,5.000000,30.000000,2.763602
0.000000,5.000000,31.000000,1.911514
0.000000,5.000000,32.000000,1.780003
0.000000,6.000000,0.000000,inf
0.000000,6.000000,1.000000,2.902582
0.000000,6.000000,2.000000,2.888797
0.000000,6.000000,3.000000,3.061553
0.000000,6.000000,4.000000,2.790176
0.000000,6.000000,5.000000,2.795318
0.000000,6.000000,6.000000,inf
0.000000,6.000000,7.000000,2.340616
0.000000,6.000000,8.000000,2.927066
0.000000,6.000000,9.000000,2.363745
0.000000,6.000000,10.000000,2.233609
0.000000,6.000000,11.000000,2.440955
0.000000,6.000000,12.000000,2.456897
0.000000,6.000000,13.000000,1.816724
0.000000,6.000000,14.000000,2.878092
0.000000,6.000000,15.000000,2.946612
0.000000,6.000000,16.000000,2.500256
0.000000,6.000000,17.000000,2.445324
0.000000,6.000000,18.000000,2.845572
0.000000,6.000000,19.000000,2.345949
0.000000,6.000000,20.000000,2.663561
0.000000,6.000000,21.000000,2.605469
0.000000,6.000000,22.000000,2.168317
0.000000,6.000000,23.000000,2.184902
0.000000,6.000000,24.000000,2.432352
0.000000,6.000000,25.000000,2.688601
0.000000,6.000000,26.000000,2.271409
0.000000,6.000000,27.000000,2.860797
0.000000,6.000000,28.000000,2.300033
0.000000,6.000000,29.000000,2.346662
0.000000,6.000000,30.000000,2.143831
0.000000,6.000000,31.000000,2.197714
0.000000,6.000000,32.000000,2.378975
0.000000,7.000000,0.000000,inf
0.000000,7.000000,1.000000,2.728127
0.000000,7.000000,2.000000,2.754276
0.000000,7.000000,3.000000,3.086550
0.000000,7.000000,4.000000,2.479550
0.000000,7.000000,5.000000,2.426917
0.000000,7.000000,6.000000,2.221486
0.000000,7.000000,7.000000,inf
0.000000,7.000000,8.000000,2.878119
0.000000,7.000000,9.000000,1.736869
0.000000,7.000000,10.000000,1.804610
0.000000,7.000000,11.000000,2.312523
0.000000,7.000000,12.000000,2.328639
0.000000,7.000000,13.000000,2.031480
0.000000,7.000000,14.000000,2.804930
0.000000,7.000000,15.000000,2.951737
0.000000,7.000000,16.000000,1.978466
0.000000,7.000000,17.000000,1.861686
0.000000,7.000000,18.000000,2.763502
0.000000,7.000000,19.000000,2.261652
0.000000,7.000000,20.000000,2.548224
0.000000,7.000000,21.000000,2.487284
0.000000,7.000000,22.000000,1.962837
0.000000,7.000000,23.000000,1.887589
0.000000,7.000000,24.000000,2.299941
0.000000,7.000000,25.000000,2.706435
0.000000,7.000000,26.000000,2.100684
0.000000,7.000000,27.000000,2.638136
0.000000,7.000000,28.000000,0.757166
0.000000,7.000000,29.000000,2.084981
0.000000,7.000000,30.000000,2.159110
0.000000,7.000000,31.000000,1.911411
0.000000,7.000000,32.000000,1.937612
0.000000,8.000000,0.000000,inf
0.000000,8.000000,1.000000,2.764047
0.000000,8.000000,2.000000,2.671085
0.000000,8.000000,3.000000,3.047769
0.000000,8.000000,4.000000,0.618497
0.000000,8.000000,5.000000,0.627651
0.000000,8.000000,6.000000,2.627909
0.000000,8.000000,7.000000,1.264781
0.000000,8.000000,8.000000,inf
0.000000,8.000000,9.000000,1.212092
0.000000,8.000000,10.000000,1.948256
0.000000,8.000000,11.000000,2.164897
0.000000,8.000000,12.000000,2.273052
0.000000,8.000000,13.000000,2.255961
0.000000,8.000000,14.000000,2.614593
0.000000,8.000000,15.000000,2.664267
0.000000,8.000000,16.000000,0.967801
0.000000,8.000000,17.000000,1.014883
0.000000,8.000000,18.000000,1.796734
0.000000,8.000000,19.000000,1.954399
0.000000,8.000000,20.000000,2.261451
0.000000,8.000000,21.000000,1.973521
0.000000,8.000000,22.000000,2.235256
0.000000,8.000000,23.000000,1.828291
0.000000,8.000000,24.000000,2.105832
0.000000,8.000000,25.000000,2.206587
0.000000,8.000000,26.000000,2.003848
0.000000,8.000000,27.000000,2.759248
0.000000,8.000000,28.000000,1.296782
0.000000,8.000000,29.000000,1.966188
0.000000,8.000000,30.000000,2.419569
0.000000,8.000000,31.000000,1.753415
0.000000,8.000000,32.000000,1.462363
0.000000,9.000000,0.000000,inf
0.000000,9.000000,1.000000,2.779614
0.000000,9.000000,2.000000,2.871194
0.000000,9.000000,3.000000,3.273296
0.000000,9.000000,4.000000,2.431674
0.000000,9.000000,5.000000,2.378787
0.000000,9.000000,6.000000,2.302521
0.000000,9.000000,7.000000,1.508586
0.000000,9.000000,8.000000,2.827444
0.000000,9.000000,9.000000,inf
0.000000,9.000000,10.000000,1.858077
0.000000,9.000000,11.000000,2.359884
0.000000,9.000000,12.000000,2.381883
0.000000,9.000000,13.000000,2.106490
0.000000,9.000000,14.000000,2.870991
0.000000,9.000000,15.000000,2.979709
0.000000,9.000000,16.000000,1.927245
0.000000,9.000000,17.000000,1.812658
0.000000,9.000000,18.000000,2.740341
0.000000,9.000000,19.000000,2.297228
0.000000,9.000000,20.000000,2.592401
0.000000,9.000000,21.000000,2.503732
0.000000,9.000000,22.000000,2.028192
0.000000,9.000000,23.000000,1.948051
0.000000,9.000000,24.000000,2.344128
0.000000,9.000000,25.000000,2.744272
0.000000,9.000000,26.000000,2.156250
0.000000,9.000000,27.000000,2.696721
0.000000,9.000000,28.000000,1.131023
0.000000,9.000000,29.000000,2.086441
0.000000,9.000000,30.000000,2.234772
0.000000,9.000000,31.000000,1.963542
0.000000,9.000000,32.000000,1.941505
0.000000,10.000000,0.000000,inf
0.000000,10.000000,1.000000,2.833653
0.000000,10.000000,2.000000,2.876871
0.000000,10.000000,3.000000,3.288925
0.000000,10.000000,4.000000,2.289631
0.000000,10.000000,5.000000,2.239260
0.000000,10.000000,6.000000,2.138199
0.000000,10.000000,7.000000,1.565172
0.000000,10.000000,8.000000,2.984236
0.000000,10.000000,9.000000,1.606043
0.000000,10.000000,10.000000,inf
0.000000,10.000000,11.000000,2.451432
0.000000,10.000000,12.000000,2.430900
0.000000,10.000000,13.000000,1.948533
0.000000,10.000000,14.000000,2.888549
0.000000,10.000000,15.000000,3.215277
0.000000,10.000000,16.000000,1.974608
0.000000,10.000000,17.000000,1.882348
0.000000,10.000000,18.000000,2.678051
0.000000,10.000000,19.000000,2.223673
0.000000,10.000000,20.000000,2.603600
0.000000,10.000000,21.000000,2.561619
0.000000,10.000000,22.000000,1.930782
0.000000,10.000000,23.000000,1.796168
0.000000,10.000000,24.000000,2.455417
0.000000,10.000000,25.000000,3.662073
0.000000,10.000000,26.000000,2.225223
0.000000,10.000000,27.000000,2.717905
0.000000,10.000000,28.000000,1.409443
0.000000,10.000000,29.000000,1.926767
0.000000,10.000000,30.000000,2.099781
0.000000,10.000000,31.000000,1.825863
0.000000,10.000000,32.000000,1.832133
0.000000,11.000000,0.000000,inf
0.000000,11.000000,1.000000,2.763421
0.000000,11.000000,2.000000,2.855189
0.000000,11.000000,3.000000,3.008000
0.000000,11.000000,4.000000,2.182375
0.000000,11.000000,5.000000,2.254703
0.000000,11.000000,6.000000,1.692951
0.000000,11.000000,7.000000,1.517355
0.000000,11.000000,8.000000,2.556002
0.000000,11.000000,9.000000,1.551560
0.000000,11.000000,10.000000,1.162978
0.000000,11.000000,11.000000,inf
0.000000,11.000000,12.000000,1.821563
0.000000,11.000000,13.000000,1.631918
0.000000,11.000000,14.000000,2.857142
0.000000,11.000000,15.000000,2.904573
0.000000,11.000000,16.000000,2.173242
0.000000,11.000000,17.000000,2.070543
0.000000,11.000000,18.000000,2.414633
0.000000,11.000000,19.000000,2.021670
0.000000,11.000000,20.000000,2.534652
0.000000,11.000000,21.000000,2.067956
0.000000,11.000000,22.000000,1.265411
0.000000,11.000000,23.000000,1.397134
0.000000,11.000000,24.000000,1.300642
0.000000,11.000000,25.000000,2.445242
0.000000,11.000000,26.000000,1.022743
0.000000,11.000000,27.000000,2.548313
0.000000,11.000000,28.000000,1.441466
0.000000,11.000000,29.000000,1.976734
0.000000,11.000000,30.000000,1.495135
0.000000,11.000000,31.000000,1.565416
0.000000,11.000000,32.000000,1.341260
0.000000,12.000000,0.000000,inf
0.000000,12.000000,1.000000,2.785858
0.000000,12.000000,2.000000,2.856431
0.000000,12.000000,3.000000,2.996899
0.000000,12.000000,4.000000,2.248439
0.000000,12.000000,5.000000,2.202121
0.000000,12.000000,6.000000,1.540189
0.000000,12.000000,7.000000,1.618364
0.000000,12.000000,8.000000,2.591590
0.000000,12.000000,9.000000,1.652660
0.000000,12.000000,10.000000,1.291134
0.000000,12.000000,11.000000,1.465498
0.000000,12.000000,12.000000,inf
0.000000,12.000000,13.000000,1.537457
0.000000,12.000000,14.000000,2.834772
0.000000,12.000000,15.000000,2.894419
0.000000,12.000000,16.000000,2.635842
0.000000,12.000000,17.000000,2.107229
0.000000,12.000000,18.000000,2.433196
0.000000,12.000000,19.000000,2.008977
0.000000,12.000000,20.000000,2.564617
0.000000,12.000000,21.000000,2.045455
0.000000,12.000000,22.000000,1.275198
0.000000,12.000000,23.000000,1.433883
0.000000,12.000000,24.000000,1.458924
0.000000,12.000000,25.000000,2.394621
0.000000,12.000000,26.000000,1.107995
0.000000,12.000000,27.000000,2.562333
0.000000,12.000000,28.000000,1.548058
0.000000,12.000000,29.000000,1.813643
0.000000,12.000000,30.000000,1.306884
0.000000,12.000000,31.000000,1.588792
0.000000,12.000000,32.000000,1.482866
0.000000,13.000000,0.000000,inf
0.000000,13.000000,1.000000,2.808210
0.000000,13.000000,2.000000,2.841234
0.000000,13.000000,3.000000,3.120281
0.000000,13.000000,4.000000,2.597078
0.000000,13.000000,5.000000,2.569087
0.000000,13.000000,6.000000,1.787242
0.000000,13.000000,7.000000,2.190855
0.000000,13.000000,8.000000,2.878133
0.000000,13.000000,9.000000,2.213392
